Date,Open,High,Low,Close,Adj Close,Volume
8/1/74,100.620003,103.18,100.620003,103.18,103.18,0
9/1/74,103.160004,103.440002,102.459999,102.480003,102.480003,0
10/1/74,102.199997,102.349998,101.160004,101.260002,101.260002,0
11/1/74,101.080002,101.389999,99.139999,99.57,99.57,0
12/1/74,99.989998,99.989998,97.290001,97.290001,97.290001,0
1/1/75,97.709999,97.709999,94.43,95.610001,95.610001,0
2/1/75,95.879997,96.410004,92.93,93,93,0
3/1/75,92.82,94.870003,92.82,94.82,94.82,0
4/1/75,94.449997,95.900002,94.449997,95.389999,95.389999,0
5/1/75,95.360001,95.440002,94.239998,94.629997,94.629997,0
6/1/75,94.529999,95.860001,94.360001,95.860001,95.860001,0
7/1/75,96.07,101.25,96.07,101.25,101.25,0
8/1/75,101.300003,101.980003,100.919998,101.790001,101.790001,0
9/1/75,101.889999,104.809998,101.690002,104.239998,104.239998,0
10/1/75,103.459999,103.949997,101.610001,101.610001,101.610001,0
11/1/75,101.589996,103.529999,101.589996,103.529999,103.529999,0
12/1/75,103.370003,103.919998,103.169998,103.510002,103.510002,0
1/1/76,103.489998,103.879997,102.910004,103.879997,103.879997,0
2/1/76,103.519997,103.809998,102.949997,103.660004,103.660004,0
3/1/76,104.010002,106.019997,104.010002,105.339996,105.339996,0
4/1/76,105.370003,106.57,105.370003,106.230003,106.230003,0
5/1/76,106.290001,107.290001,105.610001,107.290001,107.290001,0
6/1/76,107.389999,107.599998,106.639999,106.639999,106.639999,0
7/1/76,106.589996,107.209999,106.529999,106.559998,106.559998,0
8/1/76,106.389999,106.879997,106,106.129997,106.129997,0
9/1/76,105.940002,106.010002,105.370003,105.5,105.5,0
10/1/76,105.82,106.309998,105.25,105.940002,105.940002,0
11/1/76,106.099998,106.190002,105.559998,106.190002,106.190002,0
12/1/76,106.230003,106.230003,104.519997,104.559998,104.559998,0
1/1/77,104.169998,106.010002,104.089996,105.540001,105.540001,0
2/1/77,105.699997,105.790001,105.080002,105.260002,105.260002,0
3/1/77,105.279999,105.5,104.879997,105.029999,105.029999,0
4/1/77,104.93,105.040001,104.389999,104.389999,104.389999,0
5/1/77,104.410004,104.760002,104.220001,104.519997,104.519997,0
6/1/77,104.510002,104.550003,103.82,103.839996,103.839996,0
7/1/77,103.800003,103.800003,101.779999,102.860001,102.860001,0
8/1/77,102.970001,103.830002,102.660004,103.639999,103.639999,0
9/1/77,103.690002,103.989998,103.209999,103.209999,103.209999,0
10/1/77,102.690002,102.910004,100.959999,100.959999,100.959999,0
11/1/77,100.419998,101.459999,100,100.370003,100.370003,0
12/1/77,100.150002,100.150002,96.440002,96.440002,96.440002,0
1/1/78,95.209999,97.870003,94.989998,96.639999,96.639999,0
2/1/78,96.809998,97.099998,94.57,94.599998,94.599998,0
3/1/78,94.559998,96.099998,93.839996,93.839996,93.839996,0
4/1/78,93.400002,96.190002,93.400002,95.620003,95.620003,0
5/1/78,95.580002,97.110001,95.389999,95.459999,95.459999,0
6/1/78,95.449997,95.580002,93.529999,93.529999,93.529999,0
7/1/78,93.169998,93.230003,90.940002,90.940002,90.940002,0
8/1/78,90.900002,91.129997,88,90,90,0
9/1/78,89.730003,90.540001,88.669998,88.830002,88.830002,0
10/1/78,88.879997,88.879997,82.07,83.07,83.07,0
11/1/78,86.68,90.220001,86.68,90.220001,90.220001,0
12/1/78,90.629997,90.629997,86.5,86.5,86.5,0
1/1/79,86.519997,88.860001,86.519997,88.860001,88.860001,0
2/1/79,89.239998,89.25,87.349998,88.18,88.18,0
3/1/79,88.279999,88.589996,88.089996,88.529999,88.529999,0
4/1/79,88.980003,89.980003,88.980003,89.980003,89.980003,0
5/1/79,90.110001,91.019997,89.550003,90.529999,90.529999,0
6/1/79,90.82,90.82,87.709999,87.849998,87.849998,0
7/1/79,87.889999,87.889999,86.019997,87.309998,87.309998,0
8/1/79,86.970001,87.459999,86.910004,87.190002,87.190002,0
9/1/79,87.260002,87.470001,85.449997,85.449997,85.449997,0
10/1/79,85.43,89.120003,85.43,88.949997,88.949997,0
11/1/79,88.790001,89.019997,86.790001,86.790001,86.790001,0
12/1/79,85.980003,87.050003,85.510002,85.82,85.82,0
1/1/80,85.32,86.139999,84.790001,86.139999,86.139999,0
2/1/80,86.129997,87.650002,85.620003,87.650002,87.650002,0
3/1/80,87.849998,93.580002,87.849998,93.580002,93.580002,0
4/1/80,94.220001,94.879997,88.010002,88.110001,88.110001,0
5/1/80,88.220001,88.900002,85.150002,85.93,85.93,0
6/1/80,86.089996,86.089996,84.75,85.199997,85.199997,0
7/1/80,85.099998,86.080002,84.120003,86.080002,86.080002,0
8/1/80,86.489998,86.860001,85.449997,85.849998,85.849998,0
9/1/80,85.190002,86.290001,85.080002,86.019997,86.019997,0
10/1/80,85.75,88.379997,85.43,88.379997,88.379997,0
11/1/80,88.639999,90.120003,88.43,90.010002,90.010002,0
12/1/80,90.550003,92.660004,89.860001,90.389999,90.389999,0
1/1/81,90.510002,95.239998,88.949997,95.239998,95.239998,0
2/1/81,94.82,98.18,94.589996,97.059998,97.059998,0
3/1/81,97.949997,97.949997,94.239998,96.760002,96.760002,0
4/1/81,96.279999,100.449997,96.279999,100.449997,100.449997,0
5/1/81,100.279999,105.360001,100.279999,104.949997,104.949997,0
6/1/81,104.989998,108.470001,104.989998,107.709999,107.709999,0
7/1/81,108.519997,111.720001,108.519997,111.720001,111.720001,0
8/1/81,114.029999,114.879997,110.010002,110.279999,110.279999,0
9/1/81,110.760002,110.760002,103.839996,107.730003,107.730003,0
10/1/81,107.57,108.650002,103.860001,106.129997,106.129997,0
11/1/81,104.989998,105.349998,103.18,103.18,103.18,0
12/1/81,103.650002,106.459999,103.370003,104.690002,104.690002,0
1/1/82,104.620003,108.779999,104.620003,108.029999,108.029999,0
2/1/82,109.32,111.93,109.139999,111.93,111.93,0
3/1/82,111.959999,114.730003,110.279999,114.730003,114.730003,0
4/1/82,114.160004,115.360001,111.599998,111.599998,111.599998,0
5/1/82,111.510002,112.790001,109.699997,112.790001,112.790001,0
6/1/82,113.709999,120.470001,113.25,119.040001,119.040001,0
7/1/82,119.330002,121.059998,116.120003,119.050003,119.050003,0
8/1/82,117.800003,121.410004,116.949997,120.290001,120.290001,0
9/1/82,120.029999,122.760002,118.779999,122.199997,122.199997,0
10/1/82,122.139999,124.779999,121.230003,124.779999,124.779999,0
11/1/82,124.360001,126.019997,121,121,121,0
12/1/82,121.029999,121.449997,117.050003,117.360001,117.360001,0
1/1/83,116.970001,121.120003,115.43,121.120003,121.120003,0
2/1/83,120.989998,122.279999,118.019997,120.349998,120.349998,0
3/1/83,120.790001,122.650002,118.970001,122.209999,122.209999,0
4/1/83,122.269997,122.43,121.139999,122.389999,122.389999,0
5/1/83,122.040001,123.790001,120.900002,123.790001,123.790001,0
6/1/83,124.68,126.209999,124.25,124.940002,124.940002,0
7/1/83,124.980003,128.440002,124.980003,128.440002,128.440002,0
8/1/83,129.679993,131.940002,128.089996,130.839996,130.839996,0
9/1/83,130.740005,130.770004,128.350006,128.350006,128.350006,0
10/1/83,128.149994,128.440002,126.209999,128.399994,128.399994,0
11/1/83,129.229996,131.360001,128.899994,130.639999,130.639999,0
12/1/83,130.779999,134.050003,130.779999,131.789993,131.789993,0
1/1/84,133.190002,136.149994,133.190002,135.509995,135.509995,0
2/1/84,134.649994,134.649994,128.25,128.25,128.25,0
3/1/84,128.679993,129.970001,126.18,128.220001,128.220001,0
4/1/84,128.360001,132.639999,128.360001,132.639999,132.639999,0
5/1/84,132.949997,135.059998,132.100006,133.690002,133.690002,0
6/1/84,132,136.899994,131.5,136.259995,136.259995,0
7/1/84,136.699997,141.289993,136.699997,141.289993,141.289993,0
8/1/84,141.710007,141.710007,139.009995,140.330002,140.330002,0
9/1/84,141.919998,149.300003,141.919998,147.550003,147.550003,0
10/1/84,147.050003,150.089996,145.490005,146.389999,146.389999,0
11/1/84,144.759995,149.210007,142.320007,149.210007,149.210007,0
12/1/84,149.509995,151.470001,147.470001,151.470001,151.470001,0
1/1/85,152.229996,153.889999,151.800003,152.720001,152.720001,0
2/1/85,153.470001,164.720001,153.470001,160.410004,160.410004,0
3/1/85,161.039993,163.830002,149.179993,149.179993,149.179993,0
4/1/85,150.649994,153.160004,144.830002,149.699997,149.699997,0
5/1/85,151.570007,154.520004,147.059998,147.860001,147.860001,0
6/1/85,146.940002,149.410004,145.919998,146.119995,146.119995,0
7/1/85,146.440002,146.610001,137.259995,137.259995,137.259995,0
8/1/85,138.419998,139.850006,135.559998,138.199997,138.199997,0
9/1/85,139.910004,144.190002,131.550003,132.119995,132.119995,0
10/1/85,131.149994,132.380005,129.389999,129.389999,129.389999,0
11/1/85,128.690002,129.440002,124.769997,124.989998,124.989998,0
12/1/85,124.419998,127.68,123.239998,123.459999,123.459999,0
1/1/86,123.709999,125.209999,121.029999,121.519997,121.519997,0
2/1/86,121.779999,123.260002,113.449997,115.080002,115.080002,0
3/1/86,114.940002,118.709999,113.660004,117.919998,117.919998,0
4/1/86,117.779999,121.160004,110.760002,111.769997,111.769997,0
5/1/86,112.279999,117.650002,110.349998,117.510002,117.510002,0
6/1/86,117.830002,118.029999,111.339996,111.610001,111.610001,0
7/1/86,111.260002,112.089996,107.980003,108.040001,108.040001,0
8/1/86,107.849998,108.720001,106.309998,106.43,106.43,0
9/1/86,106.760002,108.980003,104.919998,106.739998,106.739998,0
10/1/86,106.830002,109.769997,104.989998,109.269997,109.269997,0
11/1/86,109.669998,109.690002,105.910004,105.919998,105.919998,0
12/1/86,105.529999,107.940002,103.550003,103.580002,103.580002,0
1/1/87,104.440002,104.480003,97.190002,99.860001,99.860001,0
2/1/87,99.290001,101.209999,97.870003,99.260002,99.260002,0
3/1/87,99.169998,100.440002,96.809998,97.110001,97.110001,0
4/1/87,97.730003,98.440002,95.25,95.940002,95.940002,0
5/1/87,95.830002,97.910004,94.75,97.769997,97.769997,0
6/1/87,98.300003,99.059998,96,98.129997,98.129997,0
7/1/87,98.029999,100.230003,97.970001,99.790001,99.790001,0
8/1/87,99.769997,101.739998,96.949997,97.32,97.32,0
9/1/87,97.040001,98.690002,95.970001,98.57,98.57,0
10/1/87,98.629997,98.809998,93.260002,93.650002,93.650002,0
11/1/87,93.239998,93.360001,89.029999,89.150002,89.150002,0
12/1/87,89.989998,90.790001,85.330002,85.419998,85.419998,0
1/1/88,85.669998,90.809998,85.330002,90.339996,90.339996,0
2/1/88,90.879997,92.040001,90.300003,90.529999,90.529999,0
3/1/88,90.550003,90.959999,88.160004,88.300003,88.300003,0
4/1/88,88.330002,90.120003,87.870003,89.160004,89.160004,0
5/1/88,89.300003,91.120003,88.940002,91.089996,91.089996,0
6/1/88,90.860001,96.089996,90.489998,95.410004,95.410004,0
7/1/88,95.940002,98.599998,95.07,97.529999,97.529999,0
8/1/88,97.419998,99.610001,96.860001,98.419998,98.419998,0
9/1/88,98.550003,98.830002,96.830002,97.690002,97.690002,0
10/1/88,97.650002,97.650002,92.82,93.760002,93.760002,0
11/1/88,93.690002,93.959999,90.050003,90.529999,90.529999,0
12/1/88,90.5,93.660004,90.040001,92.5,92.5,0
1/1/89,92.599998,96.839996,91.769997,96.769997,96.769997,0
2/1/89,96.68,97.169998,94.389999,94.900002,94.900002,0
3/1/89,95.639999,98.529999,95.57,98.139999,98.139999,0
4/1/89,98.010002,98.040001,96.110001,97.709999,97.709999,0
5/1/89,98.059998,104.279999,97.889999,102.980003,102.980003,0
6/1/89,103.080002,106.559998,100.660004,102.019997,102.019997,0
7/1/89,101.209999,101.239998,97.290001,97.389999,97.389999,0
8/1/89,97.459999,102.459999,96.760002,102.279999,102.279999,0
9/1/89,102.43,104.190002,98.059998,98.470001,98.470001,0
10/1/89,98.68,101.309998,97.489998,98.07,98.07,0
11/1/89,98.160004,99.059998,96.129997,96.269997,96.269997,0
12/1/89,96.519997,96.650002,92.599998,93.209999,93.209999,0
1/1/90,93.190002,94.540001,91.889999,92.410004,92.410004,0
2/1/90,92.32,93.449997,91.260002,93.290001,93.290001,0
3/1/90,93.669998,94.720001,93.230003,93.690002,93.690002,0
4/1/90,94.279999,94.32,92.709999,93.07,93.07,0
5/1/90,93.230003,93.300003,90.660004,92.980003,92.980003,0
6/1/90,92.860001,93.360001,91.129997,91.150002,91.150002,0
7/1/90,90.75,90.849998,87.139999,87.169998,87.169998,0
8/1/90,87.400002,89.080002,84.900002,86.559998,86.559998,0
9/1/90,86.230003,87.389999,84.739998,86,86,0
10/1/90,85.160004,85.519997,81.919998,83.279999,83.279999,0
11/1/90,83.510002,83.620003,81.269997,82.93,82.93,0
12/1/90,83.519997,85.389999,81.730003,83.07,83.07,0
1/1/91,83.370003,85.220001,81.910004,82,82,0
2/1/91,82.18,84.230003,80.339996,84.080002,84.080002,0
3/1/91,84.709999,92.459999,84.230003,92.019997,92.019997,0
4/1/91,91.32,94.459999,89.290001,91.540001,91.540001,0
5/1/91,91.169998,93.580002,90.739998,93.129997,93.129997,0
6/1/91,93.730003,96.75,93.019997,96.059998,96.059998,0
7/1/91,96.07,97.32,92.889999,93.489998,93.489998,0
8/1/91,93.620003,96.559998,91.849998,93.489998,93.489998,0
9/1/91,93.300003,93.769997,89.650002,89.900002,89.900002,0
10/1/91,90.010002,92.029999,89.389999,89.93,89.93,0
11/1/91,89.720001,89.760002,86.260002,88.190002,88.190002,0
12/1/91,87.540001,87.870003,83.209999,83.519997,83.519997,0
1/1/92,83.519997,88.68,82.800003,87.489998,87.489998,0
2/1/92,87.139999,89.919998,85.230003,88.989998,88.989998,0
3/1/92,89.099998,91.529999,88.699997,89.650002,89.650002,0
4/1/92,89.620003,90.779999,88.43,89.620003,89.620003,0
5/1/92,89.529999,89.599998,86.580002,87.220001,87.220001,0
6/1/92,87.260002,87.809998,83.239998,83.720001,83.720001,0
7/1/92,83.720001,83.970001,80.580002,81.910004,81.910004,0
8/1/92,81.940002,82.57,78.669998,78.879997,78.879997,0
9/1/92,78.839996,85.959999,78.190002,81.099998,81.099998,0
10/1/92,81.050003,87.93,81.050003,87.629997,87.629997,0
11/1/92,87.709999,91.550003,87.699997,90.839996,90.839996,0
12/1/92,90.889999,92.519997,88.639999,92.360001,92.360001,0
1/1/93,92.169998,93.75,90.089996,92.459999,92.459999,0
2/1/93,92.470001,94.860001,92.419998,94.050003,94.050003,0
3/1/93,94.089996,94.800003,91.790001,91.870003,91.870003,0
4/1/93,91.959999,92.309998,88.370003,89.489998,89.489998,0
5/1/93,89.489998,91.379997,88.529999,89.080002,89.080002,0
6/1/93,89.099998,94.150002,88.849998,93.629997,93.629997,0
7/1/93,93.699997,95.620003,92.82,95.370003,95.370003,0
8/1/93,95.480003,95.800003,93.120003,93.949997,93.949997,0
9/1/93,93.959999,94.150002,90.290001,92.82,92.82,0
10/1/93,92.800003,95.339996,91.209999,95.080002,95.080002,0
11/1/93,95.190002,96.370003,94.410004,96.209999,96.209999,0
12/1/93,96.209999,96.849998,94.669998,96.839996,96.839996,0
1/1/94,96.760002,97.089996,95.150002,95.589996,95.589996,0
2/1/94,95.459999,97.099998,94.339996,94.550003,94.550003,0
3/1/94,94.610001,95.419998,92.860001,93.059998,93.059998,0
4/1/94,93.379997,95.330002,91.709999,92.120003,92.120003,0
5/1/94,92.57,93.75,91.510002,92.519997,92.519997,0
6/1/94,92.470001,93.580002,89.089996,89.620003,89.620003,0
7/1/94,89.550003,90.559998,86.650002,89.870003,89.870003,0
8/1/94,89.389999,90.309998,87.410004,89.669998,89.669998,0
9/1/94,89.709999,89.720001,87.139999,87.879997,87.879997,0
10/1/94,87.720001,88.370003,84.910004,85.690002,85.690002,0
11/1/94,85.540001,89.269997,85.199997,89.129997,89.129997,0
12/1/94,89.019997,90.18,88.459999,88.730003,88.730003,0
1/1/95,88.839996,89.629997,86.949997,87.989998,87.989998,0
2/1/95,87.93,88.489998,85.690002,85.93,85.93,0
3/1/95,85.870003,86.099998,81.239998,81.900002,81.900002,0
4/1/95,81.870003,83.029999,80.050003,81.800003,81.800003,0
5/1/95,81.870003,84.839996,80.550003,82.57,82.57,0
6/1/95,82.709999,83.580002,81.349998,81.580002,81.580002,0
7/1/95,81.550003,82.800003,81.220001,81.57,81.57,0
8/1/95,81.669998,86.629997,81.029999,85.57,85.57,0
9/1/95,85.580002,87.470001,83.5,84.290001,84.290001,0
10/1/95,84.309998,84.900002,82.989998,83.660004,83.660004,0
11/1/95,83.669998,85.379997,83.339996,85.260002,85.260002,0
12/1/95,85.169998,85.629997,84.339996,84.760002,84.760002,0
1/1/96,84.82,87.720001,84.480003,87.379997,87.379997,0
2/1/96,87.25,87.559998,85.239998,86.290001,86.290001,0
3/1/96,86.25,87.120003,86.080002,86.519997,86.519997,0
4/1/96,86.580002,88.290001,86.269997,88.019997,88.019997,0
5/1/96,88.050003,89.040001,87.370003,87.779999,87.779999,0
6/1/96,87.779999,88.559998,87.349998,87.82,87.82,0
7/1/96,87.940002,88.32,85.629997,85.900002,85.900002,0
8/1/96,85.910004,86.959999,85.809998,86.360001,86.360001,0
9/1/96,86.489998,88.120003,86.32,87.940002,87.940002,0
10/1/96,87.879997,88.529999,86.93,87.43,87.43,0
11/1/96,87.410004,87.959999,86.040001,87.919998,87.919998,0
12/1/96,87.949997,89.139999,87.690002,88.18,88.18,0
1/1/97,88.849998,93.589996,88.029999,93.040001,93.040001,0
2/1/97,93.040001,95.800003,92.870003,94.889999,94.889999,0
3/1/97,94.980003,96.32,94.18,94.720001,94.720001,0
4/1/97,94.730003,97.470001,94.019997,97.18,97.18,0
5/1/97,97.230003,97.349998,93.07,94.849998,94.849998,0
6/1/97,95.059998,96.220001,94.419998,95.669998,95.669998,0
7/1/97,95.660004,100,95.139999,99.639999,99.639999,0
8/1/97,99.589996,101.790001,97.959999,99,99,0
9/1/97,98.220001,100.230003,96.690002,97.110001,97.110001,0
10/1/97,97.190002,98.220001,94.830002,95.639999,95.639999,0
11/1/97,95.57,97.989998,94.730003,97.790001,97.790001,0
12/1/97,97.690002,99.730003,97.660004,99.650002,99.650002,0
1/1/98,99.239998,101.68,97.669998,100.790001,100.790001,0
2/1/98,100.779999,101.040001,98.510002,99.82,99.82,0
3/1/98,99.720001,101.690002,99.089996,101.5,101.5,0
4/1/98,101.529999,102.110001,98.959999,99.709999,99.709999,0
5/1/98,99.739998,100.660004,98.57,100.449997,100.449997,0
6/1/98,100.339996,102.449997,99.43,101.169998,101.169998,0
7/1/98,101.019997,102.669998,100.190002,101.199997,101.199997,0
8/1/98,101.120003,102.879997,99.699997,100.199997,100.199997,0
9/1/98,99.720001,100.129997,95.410004,96.169998,96.169998,0
10/1/98,96.120003,96.309998,90.57,93.730003,93.730003,0
11/1/98,93.529999,96.940002,93.290001,96.199997,96.199997,0
12/1/98,96.120003,96.139999,93.190002,94.169998,94.169998,0
1/1/99,94.75,96.239998,93.050003,96.080002,96.080002,0
2/1/99,95.900002,99.480003,95.379997,98.68,98.68,0
3/1/99,98.889999,100.790001,98.160004,100.099998,100.099998,0
4/1/99,100.019997,101.360001,99.43,101,101,0
5/1/99,100.959999,102.639999,99.349998,102.510002,102.510002,0
6/1/99,102.339996,103.480003,100.870003,102.849998,102.849998,0
7/1/99,102.709999,104.879997,99.620003,99.75,99.75,0
8/1/99,99.970001,101.459999,98.879997,99.949997,99.949997,0
9/1/99,100.040001,101.269997,98.260002,98.540001,98.540001,0
10/1/99,98.519997,99.919998,96.940002,99.059998,99.059998,0
11/1/99,98.980003,102.339996,98.720001,101.989998,101.989998,0
12/1/99,101.980003,102.760002,100.489998,101.870003,101.870003,0
1/1/00,101.669998,105.279999,99.709999,105.129997,105.129997,0
2/1/00,104.980003,106.860001,102.919998,105.919998,105.919998,0
3/1/00,106.220001,106.610001,104.480003,105.440002,105.440002,0
4/1/00,105.610001,110.32,104.230003,110.139999,110.139999,0
5/1/00,109.900002,112.860001,108.18,108.739998,108.739998,0
6/1/00,108.650002,109.419998,105.559998,106.839996,106.839996,0
7/1/00,106.82,109.919998,106.699997,109.57,109.57,0
8/1/00,109.5,112.93,109.349998,112.599998,112.599998,0
9/1/00,112.360001,116.75,111.25,113.25,113.25,0
10/1/00,113.139999,119.07,112.949997,116.650002,116.650002,0
11/1/00,116.599998,118.690002,112.75,115.239998,115.239998,0
12/1/00,115.209999,115.440002,109.459999,109.559998,109.559998,0
1/1/01,109.330002,112.650002,108.089996,110.519997,110.519997,0
2/1/01,110.300003,113.620003,109.400002,112.010002,112.010002,0
3/1/01,112.040001,117.629997,110.82,117.370003,117.370003,0
4/1/01,117.699997,117.82,113.860001,115.849998,115.849998,0
5/1/01,115.709999,119.290001,114.269997,119.07,119.07,0
6/1/01,119.110001,120.330002,117.43,119.43,119.43,0
7/1/01,119.389999,121.019997,116.339996,117.18,117.18,0
8/1/01,117.07,117.160004,112.32,113.419998,113.419998,0
9/1/01,113.480003,116.080002,111.309998,113.480003,113.480003,0
10/1/01,113.690002,116.269997,112.269997,114.860001,114.860001,0
11/1/01,114.709999,117.43,113.660004,116.129997,116.129997,0
12/1/01,115.610001,118.260002,114.43,116.75,116.75,0
1/1/02,116.400002,120.510002,115.540001,120.239998,120.239998,0
2/1/02,120.209999,120.400002,118.089996,119.160004,119.160004,0
3/1/02,119.290001,119.610001,116.760002,118.620003,118.620003,0
4/1/02,118.559998,118.699997,114.720001,115.190002,115.190002,0
5/1/02,115.18,115.339996,110.879997,111.809998,111.809998,0
6/1/02,111.93,112.040001,105.370003,106.110001,106.110001,0
7/1/02,105.760002,107.879997,103.540001,107.410004,107.410004,0
8/1/02,107.610001,109,106.18,106.980003,106.980003,0
9/1/02,106.43,109.669998,105.410004,106.870003,106.870003,0
10/1/02,106.739998,108.739998,106.540001,106.639999,106.639999,0
11/1/02,106.550003,106.970001,104.120003,106.410004,106.410004,0
12/1/02,106.57,107.309998,101.82,101.849998,101.849998,0
1/1/03,102.360001,103.199997,98.760002,99.910004,99.910004,0
2/1/03,100.260002,100.889999,98.650002,99.709999,99.709999,0
3/1/03,99.739998,102.150002,97.57,99.059998,99.059998,0
4/1/03,98.860001,101.809998,97.099998,97.190002,97.190002,0
5/1/03,97.18,97.25,92.209999,93.269997,93.269997,0
6/1/03,93.730003,95.339996,91.879997,94.730003,94.730003,0
7/1/03,94.540001,97.449997,93.959999,96.889999,96.889999,0
8/1/03,96.870003,99.489998,95.559998,98.099998,98.099998,0
9/1/03,97.879997,99.370003,92.099998,92.849998,92.849998,0
10/1/03,92.730003,93.419998,91.010002,92.730003,92.730003,0
11/1/03,92.639999,94.129997,90.040001,90.209999,90.209999,0
12/1/03,90.160004,90.540001,86.360001,86.919998,86.919998,0
1/1/04,86.790001,88.07,84.800003,87.199997,87.199997,0
2/1/04,87.139999,88.019997,84.559998,87.309998,87.309998,0
3/1/04,87.099998,89.839996,87.029999,87.610001,87.610001,0
4/1/04,87.57,91.559998,87.019997,90.480003,90.480003,0
5/1/04,90.629997,92.290001,88.470001,88.949997,88.949997,0
6/1/04,88.639999,90.419998,88.040001,88.800003,88.800003,0
7/1/04,88.839996,90.290001,87,89.959999,89.959999,0
8/1/04,89.709999,90.190002,87.660004,88.940002,88.940002,0
9/1/04,88.910004,89.75,87.349998,87.360001,87.360001,0
10/1/04,87.410004,88.639999,84.730003,84.910004,84.910004,0
11/1/04,84.699997,85.660004,81.529999,81.82,81.82,0
12/1/04,81.809998,83.18,80.389999,80.849998,80.849998,0
1/1/05,81.050003,84.080002,80.769997,83.599998,83.599998,0
2/1/05,83.489998,85.440002,82.300003,82.510002,82.510002,0
3/1/05,82.650002,84.739998,81.279999,84.059998,84.059998,0
4/1/05,84.07,85.32,83.360001,84.43,84.43,0
5/1/05,84.459999,87.800003,83.75,87.760002,87.760002,0
6/1/05,87.739998,89.480003,87.150002,89.110001,89.110001,0
7/1/05,89.169998,90.769997,88.279999,89.349998,89.349998,0
8/1/05,89.410004,89.440002,86.760002,87.580002,87.580002,0
9/1/05,87.589996,89.82,86.019997,89.519997,89.519997,0
10/1/05,89.510002,90.739998,88.529999,90.07,90.07,0
11/1/05,90.120003,92.629997,89.620003,91.57,91.57,0
12/1/05,91.540001,92.32,89.519997,91.169998,91.169998,0
1/1/06,90.75,90.940002,87.830002,88.959999,88.959999,0
2/1/06,88.959999,91.019997,88.839996,90.110001,90.110001,0
3/1/06,90.080002,91.160004,88.849998,89.730003,89.730003,0
4/1/06,89.739998,90.400002,86,86.110001,86.110001,0
5/1/06,85.93,86.360001,83.599998,84.720001,84.720001,0
6/1/06,84.68,87.050003,83.720001,85.220001,85.220001,0
7/1/06,85.199997,87.330002,84.769997,85.300003,85.300003,0
8/1/06,85.279999,85.75,84.389999,85.050003,85.050003,0
9/1/06,85.089996,86.220001,84.730003,85.970001,85.970001,0
10/1/06,86.010002,87.300003,85.209999,85.32,85.32,0
11/1/06,85.290001,85.93,82.790001,82.919998,82.919998,0
12/1/06,82.910004,84.220001,82.239998,83.720001,83.720001,0
