Date,Open,High,Low,Close,Adj Close, Volume 
7/1/2017,2431.389893,2484.040039,2407.699951,2470.300049,2470.300049,"63,169,400,000"
8/1/2017,2477.100098,2490.870117,2417.350098,2471.649902,2471.649902,"70,616,030,000"
9/1/2017,2474.419922,2519.439941,2446.550049,2519.360107,2519.360107,"66,337,980,000"
10/1/2017,2521.199951,2582.97998,2520.399902,2575.26001,2575.26001,"70,871,570,000"
11/1/2017,2583.209961,2657.73999,2557.449951,2584.840088,2584.840088,"95,142,800,000"
12/1/2017,2645.100098,2694.969971,2605.52002,2673.610107,2673.610107,"65,251,190,000"
1/1/2018,2683.72998,2872.870117,2682.360107,2823.810059,2823.810059,"76,860,120,000"
2/1/2018,2816.449951,2835.959961,2532.689941,2713.830078,2713.830078,"79,579,410,000"
3/1/2018,2715.219971,2801.899902,2585.889893,2640.870117,2640.870117,"76,369,800,000"
4/1/2018,2633.449951,2717.48999,2553.800049,2648.050049,2648.050049,"69,648,590,000"
5/1/2018,2642.959961,2742.23999,2594.620117,2705.27002,2705.27002,"75,617,280,000"
6/1/2018,2718.699951,2791.469971,2691.98999,2718.370117,2718.370117,"77,439,710,000"
7/1/2018,2704.949951,2848.030029,2698.949951,2816.290039,2816.290039,"64,542,170,000"
8/1/2018,2821.169922,2916.5,2796.340088,2901.52002,2901.52002,"69,238,220,000"
9/1/2018,2896.959961,2940.909912,2864.120117,2913.97998,2913.97998,"62,492,080,000"
10/1/2018,2926.290039,2939.860107,2603.540039,2711.73999,2711.73999,"91,327,930,000"
11/1/2018,2717.580078,2815.149902,2631.090088,2760.169922,2760.169922,"80,080,110,000"
12/1/2018,2790.5,2800.179932,2346.580078,2506.850098,2506.850098,"83,522,570,000"
1/1/2019,2476.959961,2708.949951,2443.959961,2704.100098,2704.100098,"80,401,630,000"
2/1/2019,2702.320068,2813.48999,2681.830078,2784.48999,2784.48999,"70,183,430,000"
3/1/2019,2798.219971,2860.310059,2722.27002,2834.399902,2834.399902,"78,596,280,000"
4/1/2019,2848.629883,2949.52002,2848.629883,2945.830078,2945.830078,"69,604,840,000"
5/1/2019,2952.330078,2954.129883,2750.52002,2752.060059,2752.060059,"76,860,120,000"
6/1/2019,2751.530029,2964.149902,2728.810059,2941.76001,2941.76001,"70,881,390,000"
7/1/2019,2971.409912,3027.97998,2952.219971,2980.379883,2980.379883,"70,349,470,000"
8/1/2019,2980.320068,3013.590088,2822.120117,2926.459961,2926.459961,"79,599,440,000"
9/1/2019,2909.01001,3021.98999,2891.850098,2976.73999,2976.73999,"73,992,330,000"
10/1/2019,2983.689941,3050.100098,2855.939941,3037.560059,3037.560059,"77,564,550,000"
11/1/2019,3050.719971,3154.26001,3050.719971,3140.97998,3140.97998,"72,179,920,000"
12/1/2019,3143.850098,3247.929932,3070.330078,3230.780029,3230.780029,"72,054,000,000"
1/1/2020,3244.669922,3337.77002,3214.639893,3283.659912,3283.659912,72576590000
2/1/2020,3282.330078,3282.330078,3223.840088,3235.47998,3235.47998,1374865711
